분류-대-공정,분류-대-공정,분류-중-재료,분류-중-재료,분류-소-객체유형,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,,,,,○,(2겹양면) 190mm,"WA736-DRY WALL(C140, 방화GS12.5mm) (2겹양면) 190mm",AOC700364000,,E24,
,,,,737,DRY WALL(C150),WA737,"WA737-DRY WALL(C150, 일반, 방수, 방화)",,○,175mm,"WA737-DRY WALL(C150, 일반, 방수, 방화) 175mm",,AOC700G,E24,
,,,,,,WA737,"WA737-DRY WALL(C150, GS12.5mm)",,○,"(1겹한면, GW50mm) 162.5mm","WA737-DRY WALL(C150, GS12.5mm) (1겹한면, GW50mm) 162.5mm",AOC700105000,,E24,
,,,,,,,,,○,"(2겹한면, GW50mm) 175mm","WA737-DRY WALL(C150, GS12.5mm) (2겹한면, GW50mm) 175mm",AOC700115000,,E24,
,,,,,,,,,○,"(1겹양면, GW50mm) 175mm","WA737-DRY WALL(C150, GS12.5mm) (1겹양면, GW50mm) 175mm",AOC700125000,,E24,
,,,,,,,,,○,"(2겹양면, GW50mm) 200mm","WA737-DRY WALL(C150, GS12.5mm) (2겹양면, GW50mm) 200mm",AOC700135000,,E24,
,,,,,,,,,○,(1겹한면) 162.5mm,"WA737-DRY WALL(C150, GS12.5mm) (1겹한면) 162.5mm",AOC700145000,,E24,
,,,,,,,,,○,(2겹한면) 175mm,"WA737-DRY WALL(C150, GS12.5mm) (2겹한면) 175mm",AOC700155000,,E24,
,,,,,,,,,○,(1겹양면) 175mm,"WA737-DRY WALL(C150, GS12.5mm) (1겹양면) 175mm",AOC700165000,,E24,
,,,,,,,,,○,(2겹양면) 200mm,"WA737-DRY WALL(C150, GS12.5mm) (2겹양면) 200mm",AOC700175000,,E24,
,,,,,,WA737,"WA737-DRY WALL(C150, 방수GS12.5mm)",,○,"(1겹한면, GW50mm) 162.5mm","WA737-DRY WALL(C150, 방수GS12.5mm) (1겹한면, GW50mm) 162.5mm",AOC700205000,,E24,
,,,,,,,,,○,"(2겹한면, GW50mm) 175mm","WA737-DRY WALL(C150, 방수GS12.5mm) (2겹한면, GW50mm) 175mm",AOC700215000,,E24,
,,,,,,,,,○,"(1겹양면, GW50mm) 175mm","WA737-DRY WALL(C150, 방수GS12.5mm) (1겹양면, GW50mm) 175mm",AOC700235000,,E24,
,,,,,,,,,○,"(2겹양면, GW50mm) 200mm","WA737-DRY WALL(C150, 방수GS12.5mm) (2겹양면, GW50mm) 200mm",AOC700225000,,E24,
,,,,,,,,,○,(1겹한면) 162.5mm,"WA737-DRY WALL(C150, 방수GS12.5mm) (1겹한면) 162.5mm",AOC700245000,,E24,
,,,,,,,,,○,(2겹한면) 175mm,"WA737-DRY WALL(C150, 방수GS12.5mm) (2겹한면) 175mm",AOC700255000,,E24,
,,,,,,,,,○,(1겹양면) 175mm,"WA737-DRY WALL(C150, 방수GS12.5mm) (1겹양면) 175mm",AOC700275000,,E24,
,,,,,,,,,○,(2겹양면) 200mm,"WA737-DRY WALL(C150, 방수GS12.5mm) (2겹양면) 200mm",AOC700265000,,E24,
,,,,,,WA737,"WA737-DRY WALL(C150, 방화GS12.5mm)",,○,"(1겹한면, GW50mm) 162.5mm","WA737-DRY WALL(C150, 방화GS12.5mm) (1겹한면, GW50mm) 162.5mm",AOC700282000,,E24,
,,,,,,,,,○,"(2겹한면, GW50mm) 175mm","WA737-DRY WALL(C150, 방화GS12.5mm) (2겹한면, GW50mm) 175mm",AOC700305000,,E24,
,,,,,,,,,○,"(1겹양면, GW50mm) 175mm","WA737-DRY WALL(C150, 방화GS12.5mm) (1겹양면, GW50mm) 175mm",AOC700315000,,E24,
,,,,,,,,,○,"(2겹양면, GW50mm) 200mm","WA737-DRY WALL(C150, 방화GS12.5mm) (2겹양면, GW50mm) 200mm",AOC700325000,,E24,
,,,,,,,,,○,(1겹한면) 162.5mm,"WA737-DRY WALL(C150, 방화GS12.5mm) (1겹한면) 162.5mm",AOC700335000,,E24,
,,,,,,,,,○,(2겹한면) 175mm,"WA737-DRY WALL(C150, 방화GS12.5mm) (2겹한면) 175mm",AOC700345000,,E24,
,,,,,,,,,○,(1겹양면) 175mm,"WA737-DRY WALL(C150, 방화GS12.5mm) (1겹양면) 175mm",AOC700354000,,E24,
,,,,,,,,,○,(2겹양면) 200mm,"WA737-DRY WALL(C150, 방화GS12.5mm) (2겹양면) 200mm",AOC700365000,,E24,
,,740.0,경량콘크리트 판넬,,,WA740,WA740-경량콘크리트 판넬 벽,,○,,WA740-경량콘크리트 판넬 벽 ,AFC2,,E24,
,,,,,,WA741,WA741-경량콘크리트 판넬 벽,,○,50mm,WA741-경량콘크리트 판넬 벽 50mm,,AFC2A,E24,
,,,,,,,,,○,75mm,WA741-경량콘크리트 판넬 벽 75mm,AFC211300000,,E24,
,,750.0,샌드위치 판넬,,,WA750,WA750-샌드위치 판넬 벽,,○,,WA750-샌드위치 판넬 벽 ,AOJ41,,E24,
,,,,751,샌드위치 판넬(내벽),WA751,WA751-샌드위치 판넬 내벽,,○,EPS(양면0.5t실리콘수지강판내부) 75mm,WA751-샌드위치 판넬 내벽 EPS(양면0.5t실리콘수지강판내부) 75mm,AOJ411106000,,E24,
,,,,,,,,,○,EPS(양면0.5t실리콘수지강판내부) 100mm,WA751-샌드위치 판넬 내벽 EPS(양면0.5t실리콘수지강판내부) 100mm,AOJ411107000,,E24,
,,,,,,,,,○,PUR(양면0.5t실리콘수지강판내부) 75mm,WA751-샌드위치 판넬 내벽 PUR(양면0.5t실리콘수지강판내부) 75mm,AOJ412112000,,E24,
,,,,,,,,,○,PUR(양면0.5t실리콘수지강판내부) 100mm,WA751-샌드위치 판넬 내벽 PUR(양면0.5t실리콘수지강판내부) 100mm,AOJ412113000,,E24,
,,,,,,,,,○,"PUR(80t,냉동냉장)","WA751-샌드위치 판넬 내벽 PUR(80t,냉동냉장)",AOJ415100000,,E24,
,,,,,,,,,○,"PUR(100t,냉동냉장)","WA751-샌드위치 판넬 내벽 PUR(100t,냉동냉장)",AOJ415100100,,E24,
,,,,,,,,,○,"PUR(150t,냉동냉장)","WA751-샌드위치 판넬 내벽 PUR(150t,냉동냉장)",AOJ415100200,,E24,
,,,,,,,,,○,"PUR(30t,크린룸)","WA751-샌드위치 판넬 내벽 PUR(30t,크린룸)",AOJ415200000,,E24,
,,,,,,,,,○,"PUR(50t,크린룸)","WA751-샌드위치 판넬 내벽 PUR(50t,크린룸)",AOJ415200100,,E24,
,,,,,,,,,○,"PUR(100t,크린룸)","WA751-샌드위치 판넬 내벽 PUR(100t,크린룸)",AOJ415200200,,E24,
,,,,,,,,,○,PIR(양면0.5t실리콘수지강판내부) 50mm,WA751-샌드위치 판넬 내벽 PIR(양면0.5t실리콘수지강판내부) 50mm,AOJ416000400,,E24,
,,,,,,,,,○,PIR(양면0.5t실리콘수지강판내부) 75mm,WA751-샌드위치 판넬 내벽 PIR(양면0.5t실리콘수지강판내부) 75mm,AOJ416000500,,E24,
,,,,,,,,,○,PIR(양면0.5t실리콘수지강판내부) 100mm,WA751-샌드위치 판넬 내벽 PIR(양면0.5t실리콘수지강판내부) 100mm,AOJ416000600,,E24,
,,,,,,,,,○,"G,W(양면0.5t실리콘수지강판내부) 50mm","WA751-샌드위치 판넬 내벽 G,W(양면0.5t실리콘수지강판내부) 50mm",AOJ417000400,,E24,
,,,,,,,,,○,"G,W(양면0.5t실리콘수지강판내부) 75mm","WA751-샌드위치 판넬 내벽 G,W(양면0.5t실리콘수지강판내부) 75mm",AOJ417000500,,E24,
,,,,,,,,,○,"G,W(양면0.5t실리콘수지강판내부) 100mm","WA751-샌드위치 판넬 내벽 G,W(양면0.5t실리콘수지강판내부) 100mm",AOJ417000600,,E24,
,,,,752,샌드위치 판넬(외벽),WA752,WA752-샌드위치 판넬 외벽,,○,EPS(양면0.5t실리콘수지강판내부) 50mm,WA752-샌드위치 판넬 외벽 EPS(양면0.5t실리콘수지강판내부) 50mm,AOJ411100000,,E24,
,,,,,,,,,○,EPS(양면0.5t실리콘수지강판내부) 75mm,WA752-샌드위치 판넬 외벽 EPS(양면0.5t실리콘수지강판내부) 75mm,AOJ411101000,,E24,
,,,,,,,,,○,EPS(양면0.5t실리콘수지강판내부) 100mm,WA752-샌드위치 판넬 외벽 EPS(양면0.5t실리콘수지강판내부) 100mm,AOJ411102000,,E24,
,,,,,,,,,○,PUR(양면0.5t실리콘수지강판내부) 50mm,WA752-샌드위치 판넬 외벽 PUR(양면0.5t실리콘수지강판내부) 50mm,AOJ412100000,,E24,
,,,,,,,,,○,PUR(양면0.5t실리콘수지강판내부) 75mm,WA752-샌드위치 판넬 외벽 PUR(양면0.5t실리콘수지강판내부) 75mm,AOJ412101000,,E24,
,,,,,,,,,○,PUR(양면0.5t실리콘수지강판내부) 100mm,WA752-샌드위치 판넬 외벽 PUR(양면0.5t실리콘수지강판내부) 100mm,AOJ412102000,,E24,
,,,,,,,,,○,PIR(양면0.5t실리콘수지강판내부) 50mm,WA752-샌드위치 판넬 외벽 PIR(양면0.5t실리콘수지강판내부) 50mm,AOJ416000100,,E24,
,,,,,,,,,○,PIR(양면0.5t실리콘수지강판내부) 75mm,WA752-샌드위치 판넬 외벽 PIR(양면0.5t실리콘수지강판내부) 75mm,AOJ416000200,,E24,
,,,,,,,,,○,PIR(양면0.5t실리콘수지강판내부) 100mm,WA752-샌드위치 판넬 외벽 PIR(양면0.5t실리콘수지강판내부) 100mm,AOJ416000300,,E24,
,,,,,,,,,○,"G,W(양면0.5t실리콘수지강판내부) 50mm","WA752-샌드위치 판넬 외벽 G,W(양면0.5t실리콘수지강판내부) 50mm",AOJ417000100,,E24,
,,,,,,,,,○,"G,W(양면0.5t실리콘수지강판내부) 75mm","WA752-샌드위치 판넬 외벽 G,W(양면0.5t실리콘수지강판내부) 75mm",AOJ417000200,,E24,
,,,,,,,,,○,"G,W(양면0.5t실리콘수지강판내부) 100mm","WA752-샌드위치 판넬 외벽 G,W(양면0.5t실리콘수지강판내부) 100mm",AOJ417000300,,E24,
,,760.0,경량칸막이,,,,,,,,,,,E24,
,,,,761,밤라이트 칸막이,WA761,WA761-밤라이트 칸막이,,○,(A-TYPE),WA761-밤라이트 칸막이 (A-TYPE),AOC700400000,,E24,
,,,,,,,,,○,(B-TYPE),WA761-밤라이트 칸막이 (B-TYPE),AOC700401000,,E24,
,,,,,,,,,○,(C-TYPE),WA761-밤라이트 칸막이 (C-TYPE),AOC700402000,,E24,
,,,,,,,,,○,(D-TYPE),WA761-밤라이트 칸막이 (D-TYPE),AOC700403000,,E24,
,,,,762,석고보드 칸막이,WA762,WA762-석고보드 칸막이,,○,"(석고9.5mm, A-TYPE)","WA762-석고보드 칸막이 (석고9.5mm, A-TYPE)",AOC700404000,,E24,
,,,,,,,,,○,"(석고9.5mm, B-TYPE)","WA762-석고보드 칸막이 (석고9.5mm, B-TYPE)",AOC700405000,,E24,
,,,,,,,,,○,"(석고9.5mm, C-TYPE)","WA762-석고보드 칸막이 (석고9.5mm, C-TYPE)",AOC700406000,,E24,
,,,,,,,,,○,"(석고9.5mm, D-TYPE)","WA762-석고보드 칸막이 (석고9.5mm, D-TYPE)",AOC700407000,,E24,
,,,,763,SGP 칸막이,WA763,WA763-SGP 칸막이,,○,(A형),WA763-SGP 칸막이 (A형),AOC730100000,,E24,
,,,,,,,,,○,(B형),WA763-SGP 칸막이 (B형),AOC730101000,,E24,
,,,,,,,,,○,(C형),WA763-SGP 칸막이 (C형),AOC730102000,,E24,
,,,,,,,,,○,(D형),WA763-SGP 칸막이 (D형),AOC730103000,,E24,
,,,,,,,,,○,"(KSG, A형)","WA763-SGP 칸막이 (KSG, A형)",AOC730200000,,E24,
,,,,,,,,,○,"(KSG, B형)","WA763-SGP 칸막이 (KSG, B형)",AOC730201000,,E24,
,,,,,,,,,○,"(KSG, C형)","WA763-SGP 칸막이 (KSG, C형)",AOC730202000,,E24,
,,,,,,,,,○,"(KSG, D형)","WA763-SGP 칸막이 (KSG, D형)",AOC730203000,,E24,
,,,,,,,,,○,"(마스터판넬, 50mm)","WA763-SGP 칸막이 (마스터판넬, 50mm)",,AOC73030A,E24,
,,,,,,,,,○,"(마스터판넬, 60mm)","WA763-SGP 칸막이 (마스터판넬, 60mm)",AOC730301000,,E24,
,,,,,,,,,○,"(마스터판넬, 80mm)","WA763-SGP 칸막이 (마스터판넬, 80mm)",AOC730302000,,E24,
,,,,,,,,,○,"(CSGP칸막이, 100mm, A형)","WA763-SGP 칸막이 (CSGP칸막이, 100mm, A형)",AOC730400000,,E24,
,,,,,,,,,○,"(CSGP칸막이, 100mm, B형)","WA763-SGP 칸막이 (CSGP칸막이, 100mm, B형)",AOC730401000,,E24,
,,,,,,,,,○,"(CSGP칸막이, 100mm, C형)","WA763-SGP 칸막이 (CSGP칸막이, 100mm, C형)",AOC730402000,,E24,
,,,,,,,,,○,"(CSGP칸막이, 100mm, D형)","WA763-SGP 칸막이 (CSGP칸막이, 100mm, D형)",AOC730403000,,E24,
,,,,,,,,,○,"(마스터판넬, 편개도어, 40mm)","WA763-SGP 칸막이 (마스터판넬, 편개도어, 40mm)",AOC730500000,,E24,
,,,,,,,,,○,"(마스터판넬, 양개도어, 40mm)","WA763-SGP 칸막이 (마스터판넬, 양개도어, 40mm)",AOC730501000,,E24,
,,770.0,이동식칸막이,,,,,,,,,,,E24,
,,,,771,이동식칸막이,WA771,WA771-이동식칸막이,,,"(슬라이딩월,레일및상부틀포함)","WA771-이동식칸막이 (슬라이딩월,레일및상부틀포함)",AOC772100000,,E24,
,,,,,,,,,,"(로딩월,레일및상부틀포함)","WA771-이동식칸막이 (로딩월,레일및상부틀포함)",AOC772101000,,E24,
,,780.0,금속재,,,,,,,, ,,,E24,
,,,,781,시트패널,WA781,WA781-AL시트 패널,,○,"(평판2t불소,부자재유,단열무)","WA781-AL시트 패널 (평판2t불소,부자재유,단열무)",AJN100101000,,E24,
,,,,,,,,,,"(곡판2t불소,부자재유,단열무)","WA781-AL시트 패널 (곡판2t불소,부자재유,단열무)",AJN100101100,,E24,
,,,,,,,,,○,"(평판3t불소,부자재유,단열무)","WA781-AL시트 패널 (평판3t불소,부자재유,단열무)",AJN100101200,,E24,
,,,,,,,,,,"(곡판3t불소,부자재유,단열무)","WA781-AL시트 패널 (곡판3t불소,부자재유,단열무)",AJN100101300,,E24,
,,,,,,,,,○,"(평판2t불소,부자재유,단열유)","WA781-AL시트 패널 (평판2t불소,부자재유,단열유)",AJN100101400,,E24,
,,,,,,,,,,"(곡판2t불소,부자재유,단열유)","WA781-AL시트 패널 (곡판2t불소,부자재유,단열유)",AJN100101500,,E24,
,,,,,,,,,○,"(평판3t불소,부자재유,단열유)","WA781-AL시트 패널 (평판3t불소,부자재유,단열유)",AJN100101600,,E24,
,,,,,,,,,,"(곡판3t불소,부자재유,단열유)","WA781-AL시트 패널 (곡판3t불소,부자재유,단열유)",AJN100101700,,E24,
,,,,782,복합패널,WA782,WA782-AL복합패널,,○,"(평판4t,부자재유,단열무)","WA782-AL복합패널 (평판4t,부자재유,단열무)",AJN200101100,,E24,
,,,,,,,,,,"(곡판4t,부자재유,단열무)","WA782-AL복합패널 (곡판4t,부자재유,단열무)",AJN200102200,,E24,
,,,,,,,,,○,"(평판4t,부자재유,단열유)","WA782-AL복합패널 (평판4t,부자재유,단열유)",AJN200103300,,E24,
,,,,,,,,,,"(곡판4t,부자재유,단열유)","WA782-AL복합패널 (곡판4t,부자재유,단열유)",AJN200104400,,E24,
,,,,,,WA782,WA782-AL하니컴패널,,○,"(평판6t,부자재유,단열무)","WA782-AL하니컴패널 (평판6t,부자재유,단열무)",AJN100201000,,E24,
,,,,,,,,,,"(곡판6t,부자재유,단열무)","WA782-AL하니컴패널 (곡판6t,부자재유,단열무)",AJN100201100,,E24,
,,,,,,,,,○,"(평판8t,부자재유,단열무)","WA782-AL하니컴패널 (평판8t,부자재유,단열무)",AJN100201200,,E24,
,,,,,,,,,,"(곡판8t,부자재유,단열무)","WA782-AL하니컴패널 (곡판8t,부자재유,단열무)",AJN100201300,,E24,
,,,,,,,,,○,"(평판10t,부자재유,단열무)","WA782-AL하니컴패널 (평판10t,부자재유,단열무)",AJN100201400,,E24,
,,,,,,,,,,"(곡판10t,부자재유,단열무)","WA782-AL하니컴패널 (곡판10t,부자재유,단열무)",AJN100201500,,E24,
,,,,,,,,,○,"(평판6t,부자재유,단열유)","WA782-AL하니컴패널 (평판6t,부자재유,단열유)",AJN100201600,,E24,
,,,,,,,,,,"(곡판6t,부자재유,단열유)","WA782-AL하니컴패널 (곡판6t,부자재유,단열유)",AJN100201700,,E24,
,,,,,,,,,○,"(평판8t,부자재유,단열유)","WA782-AL하니컴패널 (평판8t,부자재유,단열유)",AJN100201800,,E24,
,,,,,,,,,,"(곡판8t,부자재유,단열유)","WA782-AL하니컴패널 (곡판8t,부자재유,단열유)",AJN100201900,,E24,
,,,,,,,,,○,"(평판10t,부자재유,단열유)","WA782-AL하니컴패널 (평판10t,부자재유,단열유)",AJN100202000,,E24,
,,,,,,,,,,"(곡판10t,부자재유,단열유)","WA782-AL하니컴패널 (곡판10t,부자재유,단열유)",AJN100202100,,E24,
,,,,,,WA782,WA782-AL세라믹패널,,○,벽,WA782-AL세라믹패널 벽,,AJN200201100,,
,,,,,,,,,○,"(평판2t,부자재유,단열무)","WA782-AL세라믹패널 (평판2t,부자재유,단열무)",AJN200201100,,E24,
,,,,,,,,,,"(곡판2t,부자재유,단열무)","WA782-AL세라믹패널 (곡판2t,부자재유,단열무)",AJN200201200,,E24,
,,,,,,,,,○,"(평판3t,부자재유,단열무)","WA782-AL세라믹패널 (평판3t,부자재유,단열무)",AJN200201300,,E24,
,,,,,,,,,,"(곡판3t,부자재유,단열무)","WA782-AL세라믹패널 (곡판3t,부자재유,단열무)",AJN200201400,,E24,
,,,,,,,,,○,"(평판2t,부자재유,단열유)","WA782-AL세라믹패널 (평판2t,부자재유,단열유)",AJN200201500,,E24,
,,,,,,,,,,"(곡판2t,부자재유,단열유)","WA782-AL세라믹패널 (곡판2t,부자재유,단열유)",AJN200201600,,E24,
,,,,,,,,,○,"(평판3t,부자재유,단열유)","WA782-AL세라믹패널 (평판3t,부자재유,단열유)",AJN200201700,,E24,
,,,,,,,,,,"(곡판3t,부자재유,단열유)","WA782-AL세라믹패널 (곡판3t,부자재유,단열유)",AJN200201800,,E24,
,,,,,,WA782,WA782-불소수지무늬패널,,○,,WA782-불소수지무늬패널 ,AJN300100000,,E24,
,,,,,,,,,○,"(평판1.2t,부자재유,단열무)","WA782-불소수지무늬패널 (평판1.2t,부자재유,단열무)",AJN300101000,,E24,
,,,,,,,,,,"(곡판1.2t,부자재유,단열무)","WA782-불소수지무늬패널 (곡판1.2t,부자재유,단열무)",AJN300101100,,E24,
,,,,,,,,,○,"(평판1.2t,부자재유,단열유)","WA782-불소수지무늬패널 (평판1.2t,부자재유,단열유)",AJN300101200,,E24,
,,,,,,,,,,"(곡판1.2t,부자재유,단열유)","WA782-아연도패널 (곡판1.2t,부자재유,단열유)",AJN300101300,,E24,
,,,,,,WA782,WA782-STS패널,,○,,WA782-STS패널 ,AJN300200000,,E24,
,,,,,,WA782,WA782-STS하니컴패널,,○,"(평판10t,부자재유,단열무)","WA782-STS하니컴패널 (평판10t,부자재유,단열무)",AJN300201000,,E24,
,,,,,,,,,,"(곡판10t,부자재유,단열무)","WA782-STS하니컴패널 (곡판10t,부자재유,단열무)",AJN300201100,,E24,
,,,,,,,,,○,"(평판10t,부자재유,단열유)","WA782-STS하니컴패널 (평판10t,부자재유,단열유)",AJN300201200,,E24,
,,,,,,,,,,"(곡판10t,부자재유,단열유)","WA782-STS하니컴패널 (곡판10t,부자재유,단열유)",AJN300201300,,E24,
,,,,,,WA782,WA782-아연도패널,,○,"(평판1.2t불소,부자재유,단열무)","WA782-아연도패널 (평판1.2t불소,부자재유,단열무)",AJN300301000,,E24,
,,,,,,,,,,"(곡판1.2t불소,부자재유,단열무)","WA782-아연도패널 (곡판1.2t불소,부자재유,단열무)",AJN300301100,,E24,
,,,,,,,,,○,"(평판1.2t불소,부자재유,단열유)","WA782-아연도패널 (평판1.2t불소,부자재유,단열유)",AJN300301600,,E24,
,,,,,,,,,,"(곡판1.2t불소,부자재유,단열유)","WA782-아연도패널 (곡판1.2t불소,부자재유,단열유)",AJN300301700,,E24,
,,,,,,,,,○,"(평판1.6t불소,부자재유,단열무)","WA782-아연도패널 (평판1.6t불소,부자재유,단열무)",AJN300301200,,E24,
,,,,,,,,,,"(곡판1.6t불소,부자재유,단열무)","WA782-아연도패널 (곡판1.6t불소,부자재유,단열무)",AJN300301300,,E24,
,,,,,,,,,○,"(평판1.6t불소,부자재유,단열유)","WA782-아연도패널 (평판1.6t불소,부자재유,단열유)",AJN300301800,,E24,
,,,,,,,,,,"(곡판1.6t불소,부자재유,단열유)","WA782-아연도패널 (곡판1.6t불소,부자재유,단열유)",AJN300301900,,E24,
,,,,,,,,,○,"(평판1.6t세라믹,부자재유,단열무)","WA782-아연도패널 (평판1.6t세라믹,부자재유,단열무)",AJN300301400,,E24,
,,,,,,,,,,"(곡판1.6t세라믹,부자재유,단열무)","WA782-아연도패널 (곡판1.6t세라믹,부자재유,단열무)",AJN300301500,,E24,
,,,,,,,,,○,"(평판1.6t세라믹,부자재유,단열유)","WA782-아연도패널 (평판1.6t세라믹,부자재유,단열유)",AJN300302000,,E24,
,,,,,,,,,,"(곡판1.6t세라믹,부자재유,단열유)","WA782-아연도패널 (곡판1.6t세라믹,부자재유,단열유)",AJN300302100,,E24,
,,,,,,WA782,WA782-아연도하니컴패널,,○,"(평판18t불소,부자재유,단열유)","WA782-아연도하니컴패널 (평판18t불소,부자재유,단열유)",AJN300302200,,E24,
,,,,,,,,,,"(곡판18t불소,부자재유,단열유)","WA782-아연도하니컴패널 (곡판18t불소,부자재유,단열유)",AJN300302300,,E24,
,,,,,,WA782,WA782-인터폰D 패널,,○,"(평판AL3t,부자재유,단열무)","WA782-인터폰D 패널 (평판AL3t,부자재유,단열무)",AJN300401000,,E24,
,,,,,,,,,,"(곡판AL3t,부자재유,단열무)","WA782-인터폰D 패널 (곡판AL3t,부자재유,단열무)",AJN300401100,,E24,
,,,,,,,,,○,"(평판AL3t,부자재유,단열유)","WA782-인터폰D 패널 (평판AL3t,부자재유,단열유)",AJN300401400,,E24,
,,,,,,,,,,"(곡판AL3t,부자재유,단열유)","WA782-인터폰D 패널 (곡판AL3t,부자재유,단열유)",AJN300401500,,E24,
,,,,,,,,,○,"(평판아연도1.6t,부자재유,단열무)","WA782-인터폰D 패널 (평판아연도1.6t,부자재유,단열무)",AJN300401200,,E24,
,,,,,,,,,,"(곡판아연도1.6t,부자재유,단열무)","WA782-인터폰D 패널 (곡판아연도1.6t,부자재유,단열무)",AJN300401300,,E24,
,,,,,,,,,○,"(평판아연도1.6t,부자재유,단열유)","WA782-인터폰D 패널 (평판아연도1.6t,부자재유,단열유)",AJN300401600,,E24,
,,,,,,,,,,"(곡판아연도1.6t,부자재유,단열유)","WA782-인터폰D 패널 (곡판아연도1.6t,부자재유,단열유)",AJN300401700,,E24,
,,,,,,WA782,WA782-폴리메탈패널,,○,,WA782-폴리메탈패널 ,AJN300500000,,E24,
,,,,,,,,,○,"(60t,부자재유,틀포함)","WA782-폴리메탈패널 (60t,부자재유,틀포함)",AJN300501000,,E24,
,,,,783,법랑패널,WA783,WA783-법랑패널,,○,,WA783-법랑패널 ,AOJ4,,E24,
,,,,784,착색유공판,WA784,WA784-착색유공판,,○,,WA784-착색유공판 ,,AJN30050A,E24,
,,,,785,금속외장패널,WA785,WA785-금속외장패널,,○,,WA785-금속외장패널 ,AJN,,E24,
,,,,786,메탈패널,WA786,WA786-메탈패널,,○,,WA786-메탈패널 ,AJN,,E24,
,,,,,,,,,○,(60mm),WA786-메탈패널 (60mm),AJN,,E24,
,,,,,,WA786,WA786-메탈페브릭 벽,,○,,WA786-메탈페브릭 벽 ,AJN,,E24,
,,,,787,금속재 재료분리대,,,,,,,,,E24,
,,,,788,연판,,,,,,,,,E24,
,,,,789,강판,WA789,WA789-강판,,○,외벽,WA789-강판 외벽,AJN300,,E24,
,,,,,,WA789,WA789-내후성 강판,,○,,WA789-내후성 강판 ,AEA2,,E24,
,,,,,,,,,○,(1800x600x2.3mm),WA789-내후성 강판 (1800x600x2.3mm),AEA2,,E24,
,,790.0,기타,,,,,,,,,,,E24,
,,,,791,각파이프 ,WA791,WA791-각파이프,,○,ㅁ-50x30@600x600,WA791-각파이프 ㅁ-50x30@600x600,AJN300,,E24,
,,,,,,WA791,WA791-각파이프(아연),,○,ㅁ-75x45x1.6mm,WA791-각파이프(아연) ㅁ-75x45x1.6mm,AJN300,,E24,
,,,,,,,,,○,ㅁ-100x50x1.6mm,WA791-각파이프(아연) ㅁ-100x50x1.6mm,AJN300,,E24,
,,,,,,WA791,WA791-각파이프(용융아연도금),,○,ㅁ-100x50x4.5mm,WA791-각파이프(용융아연도금) ㅁ-100x50x4.5mm,AJN300,,E24,
,,,,,,WA791,WA791-스틸 파이프,,○,A-40x40x1.6mm,WA791-스틸 파이프 A-40x40x1.6mm,AJN300,,E24,
,,,,792,C-STUD,WA792,WA792-C-STUD,,○,@600(수직),WA792-C-STUD @600(수직),AJN300,,E24,
,,,,,,,,,○,@600(수직)  2EA,WA792-C-STUD @600(수직)  2EA,AJN300,,E24,
,,,,793,금속 긴결철물,WA793,WA793-금속 긴결철물 벽,,○,,WA793-금속 긴결철물 벽 ,AJM4,,E24,
,,,,794,FURRING CHANNEL,WA794,WA794-FURRING CHANNEL 벽,,○,@600 이하,WA794-FURRING CHANNEL 벽 @600 이하,AJM,,E24,
,,,,,,,WA794-RESILIENT CHANNEL 벽,,○,@600 이하,WA794-RESILIENT CHANNEL 벽 @600 이하,AJM,,E24,
,,,,795,BRACKET,WA795,WA795-(레벨조절)BRACKET,,○,,WA795-(레벨조절)BRACKET ,AJM,,E24,
,,,,,,WA795,WA795-(STEEL)BRACKET,,○,,WA795-(STEEL)BRACKET ,AJM,,E24,
,,,,796,징크 앵글돌출이음,WA796,WA796-징크 앵글돌출이음 벽,,○,,WA796-징크 앵글돌출이음 벽 ,AJM,,E24,
,,,,797,백업재,WA797,WA797-백업재 벽,,○,,WA797-백업재 벽 ,AJM,,E24,
,,,,798,철재틀,WA798,WA798-철재틀 벽,,○,,WA798-철재틀 벽 ,AJM,,E24,
WA800,단열,,,,,WA800,WA800-단열 벽,,○,,WA800-단열 벽 ,AOD11,,E24,
,,,,801,중공층,WA801,WA801-중공층,,○,,WA801-중공층,AOD11,,E24,
,,810.0,발포폴리스티렌 보드,,,WA810,WA810-발포폴리스티렌 보드 벽,,○,,WA810-발포폴리스티렌 보드 벽 ,AOD111,,E24,
,,,,811,발포폴리스티렌 보드,WA811,WA811-발포폴리스티렌 벽,,○,"(공간, 비중0.015) 30mm","WA811-발포폴리스티렌 벽 (공간, 비중0.015) 30mm",AOD111111000,,E24,
,,,,,,,,,○,"(공간, 비중0.015) 50mm","WA811-발포폴리스티렌 벽 (공간, 비중0.015) 50mm",AOD111112000,,E24,
,,,,,,,,,○,"(공간, 비중0.015) 80mm","WA811-발포폴리스티렌 벽 (공간, 비중0.015) 80mm",AOD111113000,,E24,
,,,,,,,,,○,"(공간, 비중0.015) 100mm","WA811-발포폴리스티렌 벽 (공간, 비중0.015) 100mm",AOD111114000,,E24,
