분류-대-공정,분류-대-공정,분류-중-재료,분류-중-재료,분류-소-객체유형,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,,,,○,,900x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 900x1900mm",ALA210101000,,E333,
,,,,,,,,○,,900x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 900x2000mm",ALA210102000,,E333,
,,,,,,,,○,,900x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 900x2100mm",ALA210103000,,E333,
,,,,,,,,○,,900x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 900x2400mm",ALA210104000,,E333,
,,,,,,,,○,,1000x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 1000x1800mm",ALA210105000,,E333,
,,,,,,,,○,,1000x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 1000x1900mm",ALA210106000,,E333,
,,,,,,,,○,,1000x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 1000x2000mm",ALA210107000,,E333,
,,,,,,,,○,,1000x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 1000x2100mm",ALA210108000,,E333,
,,,,,,,,○,,1000x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 1000x2400mm",ALA210109000,,E333,
,,,,,,,,○,,1100x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 1100x1800mm",ALA210110000,,E333,
,,,,,,,,○,,1100x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 1100x1900mm",ALA210121000,,E333,
,,,,,,,,○,,1100x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 1100x2000mm",ALA210122000,,E333,
,,,,,,,,○,,1100x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 1100x2100mm",ALA210113000,,E333,
,,,,,,,,○,,1100x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 1100x2400mm",ALA210114000,,E333,
,,,,,,,,○,도,도장포함 900x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 도장포함 900x1800mm",ALA210200000,,E333,
,,,,,,,,○,도,도장포함 900x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 도장포함 900x1900mm",ALA210201000,,E333,
,,,,,,,,○,도,도장포함 900x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 도장포함 900x2000mm",ALA210202000,,E333,
,,,,,,,,○,도,도장포함 900x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 도장포함 900x2100mm",ALA210203000,,E333,
,,,,,,,,○,도,도장포함 900x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 도장포함 900x2400mm",ALA210204000,,E333,
,,,,,,,,○,도,도장포함 1000x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 도장포함 1000x1800mm",ALA210205000,,E333,
,,,,,,,,○,도,도장포함 1000x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 도장포함 1000x1900mm",ALA210206000,,E333,
,,,,,,,,○,도,도장포함 1000x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 도장포함 1000x2000mm",ALA210207000,,E333,
,,,,,,,,○,도,도장포함 1000x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 도장포함 1000x2100mm",ALA210200000,,E333,
,,,,,,,,○,도,도장포함 1000x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 도장포함 1000x2400mm",ALA210209000,,E333,
,,,,,,,,○,도,도장포함 1100x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 도장포함 1100x1800mm",ALA210210000,,E333,
,,,,,,,,○,도,도장포함 1100x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 도장포함 1100x1900mm",ALA210200000,,E333,
,,,,,,,,○,도,도장포함 1100x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 도장포함 1100x2000mm",ALA210200000,,E333,
,,,,,,,,○,도,도장포함 1100x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 도장포함 1100x2100mm",ALA210200000,,E333,
,,,,,,,,○,도,도장포함 1100x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 도장포함 1100x2400mm",ALA210214000,,E333,
,,,,,,,,○,유,유리포함 900x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리포함 900x1800mm",ALA220100000,,E333,
,,,,,,,,○,유,유리포함 900x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리포함 900x1900mm",ALA220101000,,E333,
,,,,,,,,○,유,유리포함 900x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리포함 900x2000mm",ALA220102000,,E333,
,,,,,,,,○,유,유리포함 900x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리포함 900x2100mm",ALA220103000,,E333,
,,,,,,,,○,유,유리포함 900x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리포함 900x2400mm",ALA220104000,,E333,
,,,,,,,,○,유,유리포함 1000x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리포함 1000x1800mm",ALA220105000,,E333,
,,,,,,,,○,유,유리포함 1000x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리포함 1000x1900mm",ALA220106000,,E333,
,,,,,,,,○,유,유리포함 1000x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리포함 1000x2000mm",ALA220107000,,E333,
,,,,,,,,○,유,유리포함 1000x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리포함 1000x2100mm",ALA220108000,,E333,
,,,,,,,,○,유,유리포함 1000x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리포함 1000x2400mm",ALA220109000,,E333,
,,,,,,,,○,유,유리포함 1100x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리포함 1100x1800mm",ALA220120000,,E333,
,,,,,,,,○,유,유리포함 1100x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리포함 1100x1900mm",ALA220122000,,E333,
,,,,,,,,○,유,유리포함 1100x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리포함 1100x2000mm",ALA220123000,,E333,
,,,,,,,,○,유,유리포함 1100x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리포함 1100x2100mm",ALA220113000,,E333,
,,,,,,,,○,유,유리포함 1100x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리포함 1100x2400mm",ALA220114000,,E333,
,,,,,,,,○,유도,유리및도장포함 900x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리및도장포함 900x1800mm",ALA220200000,,E333,
,,,,,,,,○,유도,유리및도장포함 900x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리및도장포함 900x1900mm",ALA220201000,,E333,
,,,,,,,,○,유도,유리및도장포함 900x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리및도장포함 900x2000mm",ALA220202000,,E333,
,,,,,,,,○,유도,유리및도장포함 900x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리및도장포함 900x2100mm",ALA220203000,,E333,
,,,,,,,,○,유도,유리및도장포함 900x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리및도장포함 900x2400mm",ALA220204000,,E333,
,,,,,,,,○,유도,유리및도장포함 1000x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리및도장포함 1000x1800mm",ALA220205000,,E333,
,,,,,,,,○,유도,유리및도장포함 1000x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리및도장포함 1000x1900mm",ALA220206000,,E333,
,,,,,,,,○,유도,유리및도장포함 1000x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리및도장포함 1000x2000mm",ALA220207000,,E333,
,,,,,,,,○,유도,유리및도장포함 1000x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리및도장포함 1000x2100mm",ALA220208000,,E333,
,,,,,,,,○,유도,유리및도장포함 1000x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리및도장포함 1000x2400mm",ALA220209000,,E333,
,,,,,,,,○,유도,유리및도장포함 1100x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리및도장포함 1100x1800mm",ALA220220000,,E333,
,,,,,,,,○,유도,유리및도장포함 1100x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리및도장포함 1100x1900mm",ALA220222000,,E333,
,,,,,,,,○,유도,유리및도장포함 1100x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리및도장포함 1100x2000mm",ALA220223000,,E333,
,,,,,,,,○,유도,유리및도장포함 1100x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리및도장포함 1100x2100mm",ALA220213000,,E333,
,,,,,,,,○,유도,유리및도장포함 1100x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 유리및도장포함 1100x2400mm",ALA220214000,,E333,
,,,,,,,,,루,루버포함 900x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 루버포함 900x1800mm",,ALA22020000A,E333,
,,,,,,,,,루,루버포함 900x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 루버포함 900x1900mm",,ALA22020100A,E333,
,,,,,,,,,루,루버포함 900x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 루버포함 900x2000mm",,ALA22020200A,E333,
,,,,,,,,,루,루버포함 900x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 루버포함 900x2100mm",,ALA22020300A,E333,
,,,,,,,,,루,루버포함 900x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 루버포함 900x2400mm",,ALA22020400A,E333,
,,,,,,,,,루,루버포함 1000x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 루버포함 1000x1800mm",,ALA22020500A,E333,
,,,,,,,,,루,루버포함 1000x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 루버포함 1000x1900mm",,ALA22020600A,E333,
,,,,,,,,,루,루버포함 1000x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 루버포함 1000x2000mm",,ALA22020700A,E333,
,,,,,,,,,루,루버포함 1000x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 루버포함 1000x2100mm",,ALA22020800A,E333,
,,,,,,,,,루,루버포함 1000x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 루버포함 1000x2400mm",,ALA22020900A,E333,
,,,,,,,,,루,루버포함 1100x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 루버포함 1100x1800mm",,ALA22022000A,E333,
,,,,,,,,,루,루버포함 1100x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 루버포함 1100x1900mm",,ALA22022200A,E333,
,,,,,,,,,루,루버포함 1100x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 루버포함 1100x2000mm",,ALA22022300A,E333,
,,,,,,,,,루,루버포함 1100x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 루버포함 1100x2100mm",,ALA22021300A,E333,
,,,,,,,,,루,루버포함 1100x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반) 루버포함 1100x2400mm",,ALA22021400A,E333,
,,,,,,DR112,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개)",○,,900x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 900x1800mm",,ALA21010000A,E333,
,,,,,,,,○,,900x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 900x1900mm",,ALA21010100A,E333,
,,,,,,,,○,,900x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 900x2000mm",,ALA21010200A,E333,
,,,,,,,,○,,900x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 900x2100mm",,ALA21010300A,E333,
,,,,,,,,○,,900x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 900x2400mm",,ALA21010400A,E333,
,,,,,,,,○,,1000x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 1000x1800mm",,ALA21010500A,E333,
,,,,,,,,○,,1000x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 1000x1900mm",,ALA21010600A,E333,
,,,,,,,,○,,1000x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 1000x2000mm",,ALA21010700A,E333,
,,,,,,,,○,,1000x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 1000x2100mm",,ALA21010800A,E333,
,,,,,,,,○,,1000x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 1000x2400mm",,ALA21010900A,E333,
,,,,,,,,○,,1100x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 1100x1800mm",,ALA21011000A,E333,
,,,,,,,,○,,1100x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 1100x1900mm",,ALA21012100A,E333,
,,,,,,,,○,,1100x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 1100x2000mm",,ALA21012200A,E333,
,,,,,,,,○,,1100x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 1100x2100mm",,ALA21011300A,E333,
,,,,,,,,○,,1100x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 1100x2400mm",,ALA21011400A,E333,
,,,,,,,,○,유,유리포함 900x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 900x1800mm",,ALA21010000B,E333,
,,,,,,,,○,유,유리포함 900x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 900x1900mm",,ALA21010100B,E333,
,,,,,,,,○,유,유리포함 900x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 900x2000mm",,ALA21010200B,E333,
,,,,,,,,○,유,유리포함 900x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 900x2100mm",,ALA21010300B,E333,
,,,,,,,,○,유,유리포함 900x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 900x2400mm",,ALA21010400B,E333,
,,,,,,,,○,유,유리포함 1000x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 1000x1800mm",,ALA21010500B,E333,
,,,,,,,,○,유,유리포함 1000x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 1000x1900mm",,ALA21010600B,E333,
,,,,,,,,○,유,유리포함 1000x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 1000x2000mm",,ALA21010700B,E333,
,,,,,,,,○,유,유리포함 1000x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 1000x2100mm",,ALA21010800B,E333,
,,,,,,,,○,유,유리포함 1000x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 1000x2400mm",,ALA21010900B,E333,
,,,,,,,,○,유,유리포함 1100x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 1100x1800mm",,ALA21011000B,E333,
,,,,,,,,○,유,유리포함 1100x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 1100x1900mm",,ALA21012100B,E333,
,,,,,,,,○,유,유리포함 1100x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 1100x2000mm",,ALA21012200B,E333,
,,,,,,,,○,유,유리포함 1100x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 1100x2100mm",,ALA21011300B,E333,
,,,,,,,,○,유,유리포함 1100x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 1100x2400mm",,ALA21011400B,E333,
,,,,,,,,,루,루버포함 900x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 900x1800mm",,ALA21010000C,E333,
,,,,,,,,,루,루버포함 900x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 900x1900mm",,ALA21010100C,E333,
,,,,,,,,,루,루버포함 900x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 900x2000mm",,ALA21010200C,E333,
,,,,,,,,,루,루버포함 900x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 900x2100mm",,ALA21010300C,E333,
,,,,,,,,,루,루버포함 900x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 900x2400mm",,ALA21010400C,E333,
,,,,,,,,,루,루버포함 1000x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 1000x1800mm",,ALA21010500C,E333,
,,,,,,,,,루,루버포함 1000x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 1000x1900mm",,ALA21010600C,E333,
,,,,,,,,,루,루버포함 1000x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 1000x2000mm",,ALA21010700C,E333,
,,,,,,,,,루,루버포함 1000x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 1000x2100mm",,ALA21010800C,E333,
,,,,,,,,,루,루버포함 1000x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 1000x2400mm",,ALA21010900C,E333,
,,,,,,,,,루,루버포함 1100x1800mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 1100x1800mm",,ALA21011000C,E333,
,,,,,,,,,루,루버포함 1100x1900mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 1100x1900mm",,ALA21012100C,E333,
,,,,,,,,,루,루버포함 1100x2000mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 1100x2000mm",,ALA21012200C,E333,
,,,,,,,,,루,루버포함 1100x2100mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 1100x2100mm",,ALA21011300C,E333,
,,,,,,,,,루,루버포함 1100x2400mm,"DR112-외여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 1100x2400mm",,ALA21011400C,E333,
,,,,113.0,알루미늄,DR113,DR113-외여닫이문(알루미늄),○,,900x1800mm,DR113-외여닫이문(알루미늄) 900x1800mm,ALA420100000,,E333,
,,,,,,,,○,,900x1900mm,DR113-외여닫이문(알루미늄) 900x1900mm,ALA420101000,,E333,
,,,,,,,,○,,900x2000mm,DR113-외여닫이문(알루미늄) 900x2000mm,ALA420102000,,E333,
,,,,,,,,○,,900x2100mm,DR113-외여닫이문(알루미늄) 900x2100mm,ALA420103000,,E333,
,,,,,,,,○,,900x2400mm,DR113-외여닫이문(알루미늄) 900x2400mm,ALA420104000,,E333,
,,,,,,,,○,,1000x1800mm,DR113-외여닫이문(알루미늄) 1000x1800mm,ALA420105000,,E333,
,,,,,,,,○,,1000x1900mm,DR113-외여닫이문(알루미늄) 1000x1900mm,ALA420106000,,E333,
,,,,,,,,○,,1000x2000mm,DR113-외여닫이문(알루미늄) 1000x2000mm,ALA420107000,,E333,
,,,,,,,,○,,1000x2100mm,DR113-외여닫이문(알루미늄) 1000x2100mm,ALA420108000,,E333,
,,,,,,,,○,,1000x2400mm,DR113-외여닫이문(알루미늄) 1000x2400mm,ALA420109000,,E333,
,,,,,,,,○,,1100x1800mm,DR113-외여닫이문(알루미늄) 1100x1800mm,ALA420120000,,E333,
,,,,,,,,○,,1100x1900mm,DR113-외여닫이문(알루미늄) 1100x1900mm,ALA420142000,,E333,
,,,,,,,,○,,1100x2000mm,DR113-외여닫이문(알루미늄) 1100x2000mm,ALA420143000,,E333,
,,,,,,,,○,,1100x2100mm,DR113-외여닫이문(알루미늄) 1100x2100mm,ALA420113000,,E333,
,,,,,,,,○,,1100x2400mm,DR113-외여닫이문(알루미늄) 1100x2400mm,ALA420114000,,E333,
,,,,,,,,○,도,도장포함 900x1800mm,DR113-외여닫이문(알루미늄) 도장포함 900x1800mm,ALA420200000,,E333,
,,,,,,,,○,도,도장포함 900x1900mm,DR113-외여닫이문(알루미늄) 도장포함 900x1900mm,ALA420201000,,E333,
,,,,,,,,○,도,도장포함 900x2000mm,DR113-외여닫이문(알루미늄) 도장포함 900x2000mm,ALA420202000,,E333,
,,,,,,,,○,도,도장포함 900x2100mm,DR113-외여닫이문(알루미늄) 도장포함 900x2100mm,ALA420203000,,E333,
,,,,,,,,○,도,도장포함 900x2400mm,DR113-외여닫이문(알루미늄) 도장포함 900x2400mm,ALA420204000,,E333,
,,,,,,,,○,도,도장포함 1000x1800mm,DR113-외여닫이문(알루미늄) 도장포함 1000x1800mm,ALA420205000,,E333,
,,,,,,,,○,도,도장포함 1000x1900mm,DR113-외여닫이문(알루미늄) 도장포함 1000x1900mm,ALA420206000,,E333,
,,,,,,,,○,도,도장포함 1000x2000mm,DR113-외여닫이문(알루미늄) 도장포함 1000x2000mm,ALA420207000,,E333,
,,,,,,,,○,도,도장포함 1000x2100mm,DR113-외여닫이문(알루미늄) 도장포함 1000x2100mm,ALA420208000,,E333,
,,,,,,,,○,도,도장포함 1000x2400mm,DR113-외여닫이문(알루미늄) 도장포함 1000x2400mm,ALA420209000,,E333,
,,,,,,,,○,도,도장포함 1100x1800mm,DR113-외여닫이문(알루미늄) 도장포함 1100x1800mm,ALA420220000,,E333,
,,,,,,,,○,도,도장포함 1100x1900mm,DR113-외여닫이문(알루미늄) 도장포함 1100x1900mm,ALA420242000,,E333,
,,,,,,,,○,도,도장포함 1100x2000mm,DR113-외여닫이문(알루미늄) 도장포함 1100x2000mm,ALA420243000,,E333,
,,,,,,,,○,도,도장포함 1100x2100mm,DR113-외여닫이문(알루미늄) 도장포함 1100x2100mm,ALA420213000,,E333,
,,,,,,,,○,도,도장포함 1100x2400mm,DR113-외여닫이문(알루미늄) 도장포함 1100x2400mm,ALA420214000,,E333,
,,,,,,,,○,유,유리포함 900x1800mm,DR113-외여닫이문(알루미늄) 유리포함 900x1800mm,,ALA42020000A,E333,
,,,,,,,,○,유,유리포함 900x1900mm,DR113-외여닫이문(알루미늄) 유리포함 900x1900mm,,ALA42020100A,E333,
,,,,,,,,○,유,유리포함 900x2000mm,DR113-외여닫이문(알루미늄) 유리포함 900x2000mm,,ALA42020200A,E333,
,,,,,,,,○,유,유리포함 900x2100mm,DR113-외여닫이문(알루미늄) 유리포함 900x2100mm,,ALA42020300A,E333,
,,,,,,,,○,유,유리포함 900x2400mm,DR113-외여닫이문(알루미늄) 유리포함 900x2400mm,,ALA42020400A,E333,
,,,,,,,,○,유,유리포함 1000x1800mm,DR113-외여닫이문(알루미늄) 유리포함 1000x1800mm,,ALA42020500A,E333,
,,,,,,,,○,유,유리포함 1000x1900mm,DR113-외여닫이문(알루미늄) 유리포함 1000x1900mm,,ALA42020600A,E333,
,,,,,,,,○,유,유리포함 1000x2000mm,DR113-외여닫이문(알루미늄) 유리포함 1000x2000mm,,ALA42020700A,E333,
,,,,,,,,○,유,유리포함 1000x2100mm,DR113-외여닫이문(알루미늄) 유리포함 1000x2100mm,,ALA42020800A,E333,
,,,,,,,,○,유,유리포함 1000x2400mm,DR113-외여닫이문(알루미늄) 유리포함 1000x2400mm,,ALA42020900A,E333,
,,,,,,,,○,유,유리포함 1100x1800mm,DR113-외여닫이문(알루미늄) 유리포함 1100x1800mm,,ALA42022000A,E333,
,,,,,,,,○,유,유리포함 1100x1900mm,DR113-외여닫이문(알루미늄) 유리포함 1100x1900mm,,ALA42024200A,E333,
,,,,,,,,○,유,유리포함 1100x2000mm,DR113-외여닫이문(알루미늄) 유리포함 1100x2000mm,,ALA42024300A,E333,
,,,,,,,,○,유,유리포함 1100x2100mm,DR113-외여닫이문(알루미늄) 유리포함 1100x2100mm,,ALA42021300A,E333,
,,,,,,,,○,유,유리포함 1100x2400mm,DR113-외여닫이문(알루미늄) 유리포함 1100x2400mm,,ALA42021400A,E333,
,,,,,,,,,루,루버포함 900x1800mm,DR113-외여닫이문(알루미늄) 루버포함 900x1800mm,,ALA42020000B,E333,
,,,,,,,,,루,루버포함 900x1900mm,DR113-외여닫이문(알루미늄) 루버포함 900x1900mm,,ALA42020100B,E333,
