PredefinedType,Category,Family,StructuralUsage,StructuralMaterial,Width,Height,Length,Volume,CrossSectionArea,IsExternal,LoadBearing,PartCode
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_RB5_400 x 500,Other,KBIMS-콘크리트,400,500,8050.0,1.27700229351113,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_RB3_400 x 500,Other,KBIMS-콘크리트,400,500,13050.0,1.75701493728589,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_RB3_400 x 500,Other,KBIMS-콘크리트,400,500,13000.0,1.73600001629005,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_RB3_400 x 500,Other,KBIMS-콘크리트,400,500,13050.0,1.75701493986779,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_RG10_500 x 500,Girder,KBIMS-콘크리트,500,500,8000.0,1.2774999951991,0.25,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_RB5_400 x 500,Other,KBIMS-콘크리트,400,500,3050.0,0.44201395834968,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_RG7_400 x 500,Other,KBIMS-콘크리트,400,500,13000.0,1.69400000512571,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_RG3_400 x 500,Other,KBIMS-콘크리트,400,500,2750.0,0.321998782982236,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_RG2_400 x 500,Girder,KBIMS-콘크리트,400,500,7000.0,1.19088900173432,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_RG7_400 x 500,Girder,KBIMS-콘크리트,400,500,12650.0,1.69400000512573,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_RG8_400 x 500,Girder,KBIMS-콘크리트,400,500,2549.0,0.293998782982189,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_RWG1_400 x 500,Other,KBIMS-콘크리트,400,500,8100.0,1.28884103004143,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_RWG1_400 x 500,Other,KBIMS-콘크리트,400,500,10900.0,1.786213650376,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_RWG2_400 x 500,Other,KBIMS-콘크리트,400,500,6900.0,1.0420114380503,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B5_400 x 400,Other,KBIMS-콘크리트,400,400,2950.0,0.322000844168056,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G11_500 x 400,Girder,KBIMS-콘크리트,500,400,6900.0,0.812500000006468,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B3_400 x 400,Other,KBIMS-콘크리트,400,400,13000.0,1.26001065786421,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B3_400 x 400,Other,KBIMS-콘크리트,400,400,13050.0,1.26501067134421,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G10_400 x 400,Girder,KBIMS-콘크리트,400,400,7800.0,0.719999997261967,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G1_400 x 400,Other,KBIMS-콘크리트,400,400,10100.0,0.910000872383786,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B1_400 x 400,Other,KBIMS-콘크리트,400,400,10200.0,0.969998253436576,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B2_400 x 400,Girder,KBIMS-콘크리트,400,400,12000.0,1.15000001606194,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B1_400 x 400,Other,KBIMS-콘크리트,400,400,10200.0,0.969998253436576,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G6_400 x 400,Girder,KBIMS-콘크리트,400,400,11800.0,1.09000004219828,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G5_500 x 400,Girder,KBIMS-콘크리트,500,400,8700.0,1.01250000039217,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B2_400 x 400,Girder,KBIMS-콘크리트,400,400,12000.0,1.1500000213306,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G5_500 x 400,Girder,KBIMS-콘크리트,500,400,9400.0,1.01250000000811,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B2_400 x 400,Girder,KBIMS-콘크리트,400,400,12000.0,1.1500000213306,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10WG1_400 x 400,Other,KBIMS-콘크리트,400,400,4400.0,0.400000001287994,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G6_400 x 400,Girder,KBIMS-콘크리트,400,400,11850.0,1.09000004219828,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10WG1_400 x 400,Other,KBIMS-콘크리트,400,400,10900.0,1.08980540190362,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G12_600 x 400,Girder,KBIMS-콘크리트,600,400,11850.0,1.63500006329735,0.24,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G8_400 x 400,Girder,KBIMS-콘크리트,400,400,2549.0,0.209998261404809,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G10_400 x 400,Girder,KBIMS-콘크리트,400,400,7400.0,0.660000000005773,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G7_400 x 400,Girder,KBIMS-콘크리트,400,400,12249.0,1.18999740052959,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G10_400 x 400,Girder,KBIMS-콘크리트,400,400,7800.0,0.660000000005721,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G2_400 x 400,Girder,KBIMS-콘크리트,400,400,7000.0,0.700000001290317,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B3_400 x 400,Other,KBIMS-콘크리트,400,400,13000.0,1.25000086930829,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G3_400 x 400,Other,KBIMS-콘크리트,400,400,2750.0,0.229999130703428,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B1_400 x 400,Other,KBIMS-콘크리트,400,400,10300.0,0.990000007982453,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G7_400 x 400,Other,KBIMS-콘크리트,400,400,13000.0,1.1900000036707,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G4_400 x 400,Girder,KBIMS-콘크리트,400,400,6950.0,0.649999957815603,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G10_400 x 400,Girder,KBIMS-콘크리트,400,400,7600.0,0.719999998720378,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G4_400 x 400,Girder,KBIMS-콘크리트,400,400,7250.0,0.650000001075893,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G6_400 x 400,Girder,KBIMS-콘크리트,400,400,12000.0,1.09000004219828,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G11_500 x 400,Girder,KBIMS-콘크리트,500,400,7100.0,0.812500000006466,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B2_400 x 400,Girder,KBIMS-콘크리트,400,400,12000.0,1.15000001606194,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B3_400 x 400,Other,KBIMS-콘크리트,400,400,12900.0,1.2300000000098,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B4_400 x 400,Other,KBIMS-콘크리트,400,400,5500.0,0.510000031282199,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10WG2_400 x 400,Other,KBIMS-콘크리트,400,400,8000.0,1.06800075963644,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B4_400 x 400,Other,KBIMS-콘크리트,400,400,6900.0,0.649999950931547,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10WG2_400 x 400,Other,KBIMS-콘크리트,400,400,6900.0,0.649999950931546,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10WG1_400 x 400,Other,KBIMS-콘크리트,400,400,8200.0,0.799999998721667,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B5_400 x 400,Other,KBIMS-콘크리트,400,400,3050.0,0.312003234184858,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B3_400 x 400,Other,KBIMS-콘크리트,400,400,13050.0,1.26501067134421,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B3_400 x 400,Other,KBIMS-콘크리트,400,400,12900.0,1.2300000000098,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B3_400 x 400,Other,KBIMS-콘크리트,400,400,13000.0,1.26001065786421,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B5_400 x 400,Other,KBIMS-콘크리트,400,400,5300.0,0.607999874071772,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B3_400 x 400,Other,KBIMS-콘크리트,400,400,12900.0,1.2300000000098,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G9_500 x 400,Other,KBIMS-콘크리트,500,400,10300.0,1.13750108705054,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G9_500 x 400,Other,KBIMS-콘크리트,500,400,10102.0,1.23750000343908,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G8_400 x 400,Other,KBIMS-콘크리트,400,400,3000.0,0.249999997258632,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G7_400 x 400,Other,KBIMS-콘크리트,400,400,12900.0,1.19000000367069,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G12_600 x 400,Girder,KBIMS-콘크리트,600,400,12100.0,1.63500006329741,0.24,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G1_400 x 400,Other,KBIMS-콘크리트,400,400,9650.0,0.910000874358936,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G3_400 x 400,Other,KBIMS-콘크리트,400,400,2850.0,0.249999127042355,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G7_400 x 400,Other,KBIMS-콘크리트,400,400,12800.0,1.19000000367069,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G9_500 x 400,Other,KBIMS-콘크리트,500,400,9703.0,1.13749999928018,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G9_500 x 400,Other,KBIMS-콘크리트,500,400,10097.0,1.23750000343908,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G8_400 x 400,Other,KBIMS-콘크리트,400,400,3300.0,0.249999997258623,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G7_400 x 400,Other,KBIMS-콘크리트,400,400,13000.0,1.19000000367071,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_RWG1_400 x 500,Other,KBIMS-콘크리트,400,500,4404.0,0.575717308610637,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_RWG1_400 x 500,Other,KBIMS-콘크리트,400,500,8000.0,1.09417083296961,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_RWG1_400 x 500,Other,KBIMS-콘크리트,400,500,10702.0,1.44829814470817,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_RWG1_400 x 500,Other,KBIMS-콘크리트,400,500,10602.0,1.41425731771721,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_RWG1_400 x 500,Other,KBIMS-콘크리트,400,500,6504.0,0.854547309197429,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_RWG1_400 x 500,Girder,KBIMS-콘크리트,400,500,6704.0,0.910547309197429,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B5_400 x 400,Other,KBIMS-콘크리트,400,400,3050.0,0.312000967563384,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B3_400 x 400,Other,KBIMS-콘크리트,400,400,13000.0,1.26001065786235,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B3_400 x 400,Other,KBIMS-콘크리트,400,400,13000.0,1.26001065786235,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B3_400 x 400,Other,KBIMS-콘크리트,400,400,12900.0,1.23000000000799,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B3_400 x 400,Other,KBIMS-콘크리트,400,400,12900.0,1.23000000000799,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B4_400 x 400,Other,KBIMS-콘크리트,400,400,5500.0,0.255022284427833,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B5_400 x 400,Other,KBIMS-콘크리트,400,400,5300.0,0.640000919816838,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10WG2_400 x 400,Other,KBIMS-콘크리트,400,400,8000.0,0.990000056640724,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G6_400 x 400,Girder,KBIMS-콘크리트,400,400,11800.0,1.1100000421968,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10WG2_400 x 400,Other,KBIMS-콘크리트,400,400,6900.0,0.649999950930586,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B4_400 x 400,Other,KBIMS-콘크리트,400,400,6900.0,0.649999950930587,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10WG1_400 x 400,Other,KBIMS-콘크리트,400,400,4400.0,0.400000001287401,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10WG1_400 x 400,Other,KBIMS-콘크리트,400,400,8200.0,0.799999998720486,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G8_400 x 400,Girder,KBIMS-콘크리트,400,400,2549.0,0.209998261404499,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G10_400 x 400,Girder,KBIMS-콘크리트,400,400,7400.0,0.680003468364326,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10WG1_400 x 400,Other,KBIMS-콘크리트,400,400,10900.0,1.08960993449855,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G5_500 x 400,Girder,KBIMS-콘크리트,500,400,9300.0,1.02750130794162,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G2_400 x 400,Girder,KBIMS-콘크리트,400,400,7000.0,0.700000001289284,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B3_400 x 400,Other,KBIMS-콘크리트,400,400,13000.0,1.25000086930645,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G7_400 x 400,Girder,KBIMS-콘크리트,400,400,12650.0,1.21000000366908,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G10_400 x 400,Girder,KBIMS-콘크리트,400,400,7800.0,0.680000000004876,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G7_400 x 400,Other,KBIMS-콘크리트,400,400,13000.0,1.21000000366907,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G4_400 x 400,Girder,KBIMS-콘크리트,400,400,6950.0,0.649999957814643,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G3_400 x 400,Other,KBIMS-콘크리트,400,400,2750.0,0.229999130703088,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B1_400 x 400,Other,KBIMS-콘크리트,400,400,10300.0,0.990000007980991,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10B3_400 x 400,Other,KBIMS-콘크리트,400,400,13000.0,1.26001065786235,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G11_500 x 400,Girder,KBIMS-콘크리트,500,400,7100.0,0.81249566455602,0.2,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G10_400 x 400,Girder,KBIMS-콘크리트,400,400,8000.0,0.729999997260971,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G4_400 x 400,Girder,KBIMS-콘크리트,400,400,7250.0,0.650000000004174,0.16,0,True,E23
,Structural Framing,BM110-철근콘크리트구조 보: BM110-철근 콘크리트구조 보_2-10G10_400 x 400,Girder,KBIMS-콘크리트,400,400,8200.0,0.729999997261181,0.16,0,True,E23
